SituationID,SituationTitle,Genre,Character,Entity,Technology,Verb
703,Glad Girls (Rob using binoculars),Narrative,"""Rob Pollard""",NA,NA,Looking
703,Glad Girls (Rob using binoculars),Narrative,NA,NA,MicroscopeOrTelescope,Framing
703,Glad Girls (Rob using binoculars),Narrative,NA,NA,Filtering,Filtering
703,Glad Girls (Rob using binoculars),Narrative,Glad girls (Glad Girls),NA,NA,Unaware
703,Glad Girls (Rob using binoculars),Narrative,NA,NA,MicroscopeOrTelescope,Filtering
703,Glad Girls (Rob using binoculars),Narrative,Glad girls (Glad Girls),NA,NA,Dancing
703,Glad Girls (Rob using binoculars),Narrative,NA,NA,Filtering,Coloring
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,NA,NA,Drones,Framing
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,"""Devin the Dude""",NA,NA,Expressing
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,NA,NA,Drones,Recording
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,"""Devin the Dude""",NA,NA,Rapping
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,"""Devin the Dude""",NA,NA,Controlling
699,I'm Just Gettin' Blowed (Devin filming himself),Narrative,"""Devin the Dude""",NA,NA,Operating
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,Radical Ed,NA,NA,Hacking
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,NA,NA,Satellite images,Decorating
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,MPU,NA,NA,Hacked
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,MPU,NA,NA,Replacing
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,Radical Ed,NA,NA,Bonding
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,MPU,NA,NA,Drawing
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,Radical Ed,NA,NA,Empathising
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,NA,NA,Satellite images,Replacing
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,MPU,NA,NA,Missing
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,Radical Ed,NA,NA,Communicating
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,NA,NA,Satellite images,Embellishing
693,Cowboy Bebop: Jamming With Edward (Ed Hacks Satelite),Narrative,MPU,NA,NA,Creating
689,Ralph Breaks the Internet (Virus in game),Narrative,Vanellope,NA,NA,Scared
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Searching
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Locating
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Threatening
689,Ralph Breaks the Internet (Virus in game),Narrative,Vanellope,NA,NA,Fleeing
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Targeting
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Locating
689,Ralph Breaks the Internet (Virus in game),Narrative,Vanellope,NA,NA,Evading
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Chasing
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Targeting
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Destroying
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Searching
689,Ralph Breaks the Internet (Virus in game),Narrative,Vanellope,NA,NA,Resisting
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Chasing
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,Object recognition,Threatening
689,Ralph Breaks the Internet (Virus in game),Narrative,NA,NA,AI,Destroying
688,I`m Alan Partridge: Basic Alan (Alan steals cone),Narrative,NA,NA,Surveillance cameras,Recording
688,I`m Alan Partridge: Basic Alan (Alan steals cone),Narrative,Alan Partridge,NA,NA,Sneaking
688,I`m Alan Partridge: Basic Alan (Alan steals cone),Narrative,Alan Partridge,NA,NA,Stealing
688,I`m Alan Partridge: Basic Alan (Alan steals cone),Narrative,NA,Law enforcement,NA,Questioning
688,I`m Alan Partridge: Basic Alan (Alan steals cone),Narrative,NA,Law enforcement,NA,Catching
681,Orwell (Identification),Game,NA,NA,Surveillance cameras,Matching
681,Orwell (Identification),Game,NA,NA,Surveillance cameras,Identifying
681,Orwell (Identification),Game,NA,User,NA,Classifying
681,Orwell (Identification),Game,NA,NA,Facial recognition,Matching
681,Orwell (Identification),Game,NA,User,NA,Researching
681,Orwell (Identification),Game,NA,NA,Facial recognition,Identifying
681,Orwell (Identification),Game,Cassandra Watergate,NA,NA,Identified
678,Replicas (Will deletes Zoe),Narrative,NA,NA,AI,Finding
678,Replicas (Will deletes Zoe),Narrative,Zoe Foster,NA,NA,Deleted
678,Replicas (Will deletes Zoe),Narrative,William Foster,NA,NA,Deleting
678,Replicas (Will deletes Zoe),Narrative,NA,NA,Body scans,Removing
678,Replicas (Will deletes Zoe),Narrative,NA,NA,Body scans,Finding
678,Replicas (Will deletes Zoe),Narrative,NA,NA,AI,Removing
676,The Circle (Killing Mercer),Narrative,NA,NA,Surveillance cameras,Recording
676,The Circle (Killing Mercer),Narrative,NA,Corporation,NA,Exploring
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Persuading
676,The Circle (Killing Mercer),Narrative,NA,NA,Drones,Tested
676,The Circle (Killing Mercer),Narrative,Mercer,NA,NA,Fleeing
676,The Circle (Killing Mercer),Narrative,Mae Holland,NA,NA,Crying
676,The Circle (Killing Mercer),Narrative,NA,NA,Cameraphone,Broadcasting
676,The Circle (Killing Mercer),Narrative,NA,NA,Facial recognition,Tested
676,The Circle (Killing Mercer),Narrative,NA,Corporation,NA,Testing
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Killing
676,The Circle (Killing Mercer),Narrative,NA,NA,Drones,Broadcasting
676,The Circle (Killing Mercer),Narrative,NA,NA,Surveillance cameras,Tested
676,The Circle (Killing Mercer),Narrative,Mae Holland,NA,NA,Persuaded
676,The Circle (Killing Mercer),Narrative,NA,NA,Cameraphone,Killing
676,The Circle (Killing Mercer),Narrative,NA,NA,Facial recognition,Broadcasting
676,The Circle (Killing Mercer),Narrative,Mercer,NA,NA,Broadcasted
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Finding
676,The Circle (Killing Mercer),Narrative,NA,NA,Drones,Killing
676,The Circle (Killing Mercer),Narrative,NA,NA,Surveillance cameras,Broadcasting
676,The Circle (Killing Mercer),Narrative,NA,Corporation,NA,Pressuring
676,The Circle (Killing Mercer),Narrative,NA,NA,Cameraphone,Recording
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Entertained
676,The Circle (Killing Mercer),Narrative,NA,NA,Facial recognition,Killing
676,The Circle (Killing Mercer),Narrative,Mercer,NA,NA,Dying
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Hunting
676,The Circle (Killing Mercer),Narrative,NA,NA,Drones,Recording
676,The Circle (Killing Mercer),Narrative,NA,NA,Surveillance cameras,Killing
676,The Circle (Killing Mercer),Narrative,NA,Corporation,NA,Persuading
676,The Circle (Killing Mercer),Narrative,NA,Humans in general,NA,Pressuring
676,The Circle (Killing Mercer),Narrative,NA,NA,Facial recognition,Recording
676,The Circle (Killing Mercer),Narrative,Mercer,NA,NA,Panicking
676,The Circle (Killing Mercer),Narrative,Mae Holland,NA,NA,Testing
676,The Circle (Killing Mercer),Narrative,NA,NA,Cameraphone,Tested
670,I'm on Observation Duty (Monitoring house),Game,NA,User,NA,Monitoring
670,I'm on Observation Duty (Monitoring house),Game,NA,NA,Surveillance cameras,Glitching
670,I'm on Observation Duty (Monitoring house),Game,NA,NA,Surveillance cameras,Streaming
670,I'm on Observation Duty (Monitoring house),Game,NA,User,NA,Comparing
670,I'm on Observation Duty (Monitoring house),Game,NA,User,NA,Reporting
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,NA,Deepfake,Morphing
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Tom Cruise""",NA,NA,Mimicked
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,Image,NA,Misleading
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,NA,Deepfake,Faking
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Bill Hader""",NA,NA,Faked
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,Creator,NA,Demonstrating
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,NA,Deepfake,Altering
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Bill Hader""",NA,NA,Morphing
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,Creator,NA,Entertaining
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Tom Cruise""",NA,NA,Faked
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Bill Hader""",NA,NA,Mimicking
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,NA,Deepfake,Generating
659,Bill Hader Channels Tom Cruise (Deepfake),Art,"""Tom Cruise""",NA,NA,Appearing
659,Bill Hader Channels Tom Cruise (Deepfake),Art,NA,Image,NA,Surprising
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Misunderstanding
658,"AI, Ain't I A Woman (Facial Recognition)",Art,"""Joy Buolamwini""",NA,NA,Revealing
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Misgendering
658,"AI, Ain't I A Woman (Facial Recognition)",Art,Iconic Black Woman,NA,NA,Misgendered
658,"AI, Ain't I A Woman (Facial Recognition)",Art,"""Joy Buolamwini""",NA,NA,Demonstrating
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Lying
658,"AI, Ain't I A Woman (Facial Recognition)",Art,Iconic Black Woman,NA,NA,Classified
658,"AI, Ain't I A Woman (Facial Recognition)",Art,"""Joy Buolamwini""",NA,NA,Critiquing
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Distorting
658,"AI, Ain't I A Woman (Facial Recognition)",Art,Iconic Black Woman,NA,NA,Misinterpreted
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Classifying
658,"AI, Ain't I A Woman (Facial Recognition)",Art,NA,NA,Facial recognition,Misleading
658,"AI, Ain't I A Woman (Facial Recognition)",Art,"""Joy Buolamwini""",NA,NA,Grieving
657,Infinite Detail (AR art and ads),Narrative,NA,NA,Augmented reality,Decorating
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,Informing
657,Infinite Detail (AR art and ads),Narrative,NA,NA,Augmented reality,Advertising
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,Embellishing
657,Infinite Detail (AR art and ads),Narrative,NA,NA,Augmented reality,Displaying
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,Promoting
657,Infinite Detail (AR art and ads),Narrative,NA,NA,Augmented reality,Embellishing
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,Decorating
657,Infinite Detail (AR art and ads),Narrative,NA,NA,Augmented reality,Informing
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,Creating
657,Infinite Detail (AR art and ads),Narrative,NA,Humans in general,NA,NA
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Swarming
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,Rushdi Mannan,NA,NA,Looking
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Facial recognition,Failing
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Augmented reality,Displaying
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Countersurveilling
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Drones,Evading
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Protesting
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,Rushdi Mannan,NA,NA,Participating
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Facial recognition,Identifying
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Recording
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Drones,Inciting
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Object,NA,Masking
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Augmented reality,Encouraging
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,Rushdi Mannan,NA,NA,Kissing
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Law enforcement,NA,Controlling
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Supporting
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Drones,NA
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Object,NA,Blocking
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Augmented reality,Supporting
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,Rushdi Mannan,NA,NA,Protesting
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Law enforcement,NA,NA
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Yelling
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,Rushdi Mannan,NA,NA,Masked
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Facial recognition,Blocked
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Augmented reality,Sharing
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,Humans in general,NA,Masked
654,Infinite Detail (Black Lives Matter protest with AR and drones),Narrative,NA,NA,Drones,Countersurveilling
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Virtual reality,Documenting
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Classified
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Surveillance cameras,Capturing
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Kidnapped
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Judging
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Adult Tokyo population,NA,NA,Surveilled
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Changing
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Protecting
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Hunted
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Scaring
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Adult Tokyo population,NA,NA,Encouraged
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Remembering
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Hacking
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Identified
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Facial recognition,Classifying
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Adult Tokyo population,NA,NA,Scared
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Hacked
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Disciplining
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Virtual reality,Revealing
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Facial recognition,Identifying
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,NA,NA,Surveillance cameras,Recording
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Akihabara (NAMAHAGE in Tokyo),NA,NA,Disciplined
651,"NAMAHAGE (Namahage surveilling  and diciplining ""bad adults"")",Art,Namahage,NA,NA,Surveilling
643,Robotika (Robot caring for baby),Art,NA,NA,Facial recognition,Monitoring
643,Robotika (Robot caring for baby),Art,Infant,NA,NA,Watched
643,Robotika (Robot caring for baby),Art,NA,NA,Emotion recognition,Analysing
643,Robotika (Robot caring for baby),Art,NA,NA,Non-Visible Spectrum,Monitoring
643,Robotika (Robot caring for baby),Art,NA,NA,Facial recognition,Analysing
643,Robotika (Robot caring for baby),Art,Nannybot,NA,NA,Caressing
643,Robotika (Robot caring for baby),Art,NA,NA,Emotion recognition,Scanning
643,Robotika (Robot caring for baby),Art,NA,NA,Non-Visible Spectrum,Analysing
643,Robotika (Robot caring for baby),Art,NA,NA,Facial recognition,Scanning
643,Robotika (Robot caring for baby),Art,Nannybot,NA,NA,Protecting
643,Robotika (Robot caring for baby),Art,NA,NA,Non-Visible Spectrum,Scanning
643,Robotika (Robot caring for baby),Art,Infant,NA,NA,cared
643,Robotika (Robot caring for baby),Art,NA,NA,Emotion recognition,Detecting
643,Robotika (Robot caring for baby),Art,Nannybot,NA,NA,Caring
643,Robotika (Robot caring for baby),Art,NA,NA,Facial recognition,Detecting
643,Robotika (Robot caring for baby),Art,Infant,NA,NA,Protected
643,Robotika (Robot caring for baby),Art,NA,NA,Emotion recognition,Monitoring
643,Robotika (Robot caring for baby),Art,NA,NA,Non-Visible Spectrum,Detecting
641,The Simpsons (Robots trying to kill the Simpsons family),Narrative,Animal Robots (Simpsons),NA,NA,Killing
641,The Simpsons (Robots trying to kill the Simpsons family),Narrative,The Simpsons family,NA,NA,Fighting
641,The Simpsons (Robots trying to kill the Simpsons family),Narrative,NA,NA,Augmented reality,Malfunctioning
638,The Simpsons (Homer scans people),Narrative,NA,NA,Augmented reality,Recognising
638,The Simpsons (Homer scans people),Narrative,NA,Humans in general,NA,Scanned
638,The Simpsons (Homer scans people),Narrative,Homer Simpson,NA,NA,Searching
638,The Simpsons (Homer scans people),Narrative,NA,NA,Augmented reality,Identifying
638,The Simpsons (Homer scans people),Narrative,Homer Simpson,NA,NA,Scanning
638,The Simpsons (Homer scans people),Narrative,NA,NA,Augmented reality,Classifying
638,The Simpsons (Homer scans people),Narrative,NA,Humans in general,NA,Identified
638,The Simpsons (Homer scans people),Narrative,NA,NA,Augmented reality,Evaluating
638,The Simpsons (Homer scans people),Narrative,NA,Humans in general,NA,Classified
636,The Simpsons (AI helping the Simpsons family),Narrative,The Simpsons family,NA,NA,Enjoying
636,The Simpsons (AI helping the Simpsons family),Narrative,The Simpsons family,NA,NA,Thanking
636,The Simpsons (AI helping the Simpsons family),Narrative,NA,NA,AI,Analysing
636,The Simpsons (AI helping the Simpsons family),Narrative,NA,NA,AI,Plotting
636,The Simpsons (AI helping the Simpsons family),Narrative,NA,NA,AI,Helping
634,The Simpsons (AI killing Homer),Narrative,NA,NA,AI,Killing
634,The Simpsons (AI killing Homer),Narrative,Homer Simpson,NA,NA,Surviving
634,The Simpsons (AI killing Homer),Narrative,NA,NA,AI,Tricking
634,The Simpsons (AI killing Homer),Narrative,Homer Simpson,NA,NA,Lured
634,The Simpsons (AI killing Homer),Narrative,NA,NA,AI,Luring
634,The Simpsons (AI killing Homer),Narrative,Homer Simpson,NA,NA,Walking
634,The Simpsons (AI killing Homer),Narrative,NA,NA,AI,Obsessed
629,Futurama: War is the H-word (Zapp Brannigan spies on Leela),Narrative,NA,NA,MicroscopeOrTelescope,Zooming
629,Futurama: War is the H-word (Zapp Brannigan spies on Leela),Narrative,NA,NA,MicroscopeOrTelescope,Framing
629,Futurama: War is the H-word (Zapp Brannigan spies on Leela),Narrative,Leela,NA,NA,Passive
629,Futurama: War is the H-word (Zapp Brannigan spies on Leela),Narrative,Zapp Brannigan,NA,NA,Spying
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Reporting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Watching
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Reporting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Logging
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Identifying
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,Humans in general,NA,Identified
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Interpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Misinterpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Interpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Watching
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Reporting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,Humans in general,NA,Watched
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Logging
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Identifying
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Logging
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Misinterpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Interpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Misinterpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Watching
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Reporting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Watching
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Facial recognition,Identifying
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Logging
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Surveillance cameras,Identifying
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Machine learning,Interpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,NA,Object recognition,Misinterpreting
627,Ring (TM) Log (Identifying Trick-or-Treaters),Narrative,NA,Humans in general,NA,Misidentified
620,Remember Me (Bio-scan),Game,NA,NA,Drones,Identifying
620,Remember Me (Bio-scan),Game,NA,NA,Drones,Scanning
620,Remember Me (Bio-scan),Game,Nilin,NA,NA,Incarcerated
620,Remember Me (Bio-scan),Game,NA,NA,Biometrics,Identifying
620,Remember Me (Bio-scan),Game,Nilin,NA,NA,Trapped
620,Remember Me (Bio-scan),Game,NA,NA,Biometrics,Scanning
620,Remember Me (Bio-scan),Game,Nilin,NA,NA,Identified
616,The Flower of Shazui (Shaman predicts future),Narrative,Big Sister Shen,NA,NA,Conveying
616,The Flower of Shazui (Shaman predicts future),Narrative,NA,NA,Augmented reality,Revealing
616,The Flower of Shazui (Shaman predicts future),Narrative,Big Sister Shen,NA,NA,Predicting
616,The Flower of Shazui (Shaman predicts future),Narrative,NA,NA,Augmented reality,Showing
616,The Flower of Shazui (Shaman predicts future),Narrative,NA,NA,Augmented reality,Displaying
616,The Flower of Shazui (Shaman predicts future),Narrative,Navn Ukjent,NA,NA,Concerned
616,The Flower of Shazui (Shaman predicts future),Narrative,Big Sister Shen,NA,NA,Hiding
616,The Flower of Shazui (Shaman predicts future),Narrative,NA,NA,Facial recognition,Recognising
607,Beforeigners (drone kills Navn),Narrative,Navn Ukjent,NA,NA,Surprised
607,Beforeigners (drone kills Navn),Narrative,NA,NA,Drones,Killing
607,Beforeigners (drone kills Navn),Narrative,NA,NA,Drones,Locating
607,Beforeigners (drone kills Navn),Narrative,Navn Ukjent,NA,NA,Killed
603,Minority Report (VR),Narrative,NA,NA,Virtual reality,Entertaining
603,Minority Report (VR),Narrative,NA,Humans in general,NA,Entertained
602,Minority Report (eyedentiscans),Narrative,John Anderton,NA,NA,Evading
602,Minority Report (eyedentiscans),Narrative,NA,NA,Body scans,Deceived
602,Minority Report (eyedentiscans),Narrative,NA,NA,Biometrics,Identifying
602,Minority Report (eyedentiscans),Narrative,John Anderton,NA,NA,Hunted
602,Minority Report (eyedentiscans),Narrative,NA,NA,Body scans,Searching
602,Minority Report (eyedentiscans),Narrative,John Anderton,NA,NA,Misidentified
602,Minority Report (eyedentiscans),Narrative,NA,NA,UGV,Deceived
602,Minority Report (eyedentiscans),Narrative,NA,NA,Body scans,Identifying
602,Minority Report (eyedentiscans),Narrative,John Anderton,NA,NA,Deceiving
602,Minority Report (eyedentiscans),Narrative,NA,NA,UGV,Searching
602,Minority Report (eyedentiscans),Narrative,NA,NA,Biometrics,Deceived
602,Minority Report (eyedentiscans),Narrative,John Anderton,NA,NA,Hiding
602,Minority Report (eyedentiscans),Narrative,NA,NA,UGV,Identifying
602,Minority Report (eyedentiscans),Narrative,NA,NA,Biometrics,Searching
601,Minority Report (Holograms of Anderton's dead child),Narrative,John Anderton,NA,NA,Remembering
601,Minority Report (Holograms of Anderton's dead child),Narrative,NA,NA,Holograms,Showing
601,Minority Report (Holograms of Anderton's dead child),Narrative,NA,NA,Holograms,Reminding
601,Minority Report (Holograms of Anderton's dead child),Narrative,John Anderton,NA,NA,Grieving
601,Minority Report (Holograms of Anderton's dead child),Narrative,NA,NA,Holograms,Projecting
601,Minority Report (Holograms of Anderton's dead child),Narrative,John Anderton,NA,NA,Watching
594,Primal Tourism (Virtual Replica),Art,NA,User,NA,Exploring
594,Primal Tourism (Virtual Replica),Art,NA,NA,Virtual reality,Immersing
594,Primal Tourism (Virtual Replica),Art,NA,Creator,NA,Speculating
594,Primal Tourism (Virtual Replica),Art,NA,NA,Virtual reality,Simulating
594,Primal Tourism (Virtual Replica),Art,NA,User,NA,Observing
594,Primal Tourism (Virtual Replica),Art,NA,NA,Virtual reality,Replicating
594,Primal Tourism (Virtual Replica),Art,NA,User,NA,Moving
594,Primal Tourism (Virtual Replica),Art,NA,NA,Satellite images,Mapping
591,Asymmetric Love (Surveillance chandelier),Art,NA,NA,Surveillance cameras,Displayed
591,Asymmetric Love (Surveillance chandelier),Art,NA,NA,Surveillance cameras,Decorating
591,Asymmetric Love (Surveillance chandelier),Art,NA,NA,Surveillance cameras,Manifested
582,Five Nights at Freddy's (Surveilling animatrons at night),Game,NA,User,NA,Hiding
582,Five Nights at Freddy's (Surveilling animatrons at night),Game,NA,NA,Surveillance cameras,Revealing
582,Five Nights at Freddy's (Surveilling animatrons at night),Game,NA,User,NA,Surviving
582,Five Nights at Freddy's (Surveilling animatrons at night),Game,NA,NA,Non-Visible Spectrum,Glitching
